Unnamed: 0,TIME,STEP,STEP_NAME,PARAM_ALIAS,VALUE
236,2023-10-02 11:06:35.820,0,STANDBY,TEMP_PROFILE_2,310.1784230845053
237,2023-10-02 11:06:36.815,0,STANDBY,TEMP_PROFILE_2,310.0846015585316
238,2023-10-02 11:06:37.810,0,STANDBY,TEMP_PROFILE_2,310.03952177009796
239,2023-10-02 11:06:38.805,0,STANDBY,TEMP_PROFILE_2,309.8375609252598
240,2023-10-02 11:06:39.800,0,STANDBY,TEMP_PROFILE_2,310.03599410698973
241,2023-10-02 11:06:40.795,0,STANDBY,TEMP_PROFILE_2,309.82053893799133
242,2023-10-02 11:06:41.790,0,STANDBY,TEMP_PROFILE_2,309.9465823532286
243,2023-10-02 11:06:42.785,0,STANDBY,TEMP_PROFILE_2,309.9590349361694
244,2023-10-02 11:06:43.780,0,STANDBY,TEMP_PROFILE_2,309.9072752470603
245,2023-10-02 11:06:44.775,0,STANDBY,TEMP_PROFILE_2,309.83094106694296
246,2023-10-02 11:06:45.770,0,STANDBY,TEMP_PROFILE_2,309.91263860366684
247,2023-10-02 11:06:46.765,0,STANDBY,TEMP_PROFILE_2,309.6543192699613
248,2023-10-02 11:06:47.760,0,STANDBY,TEMP_PROFILE_2,309.7725424482167
249,2023-10-02 11:06:48.755,0,STANDBY,TEMP_PROFILE_2,309.7807451245875
250,2023-10-02 11:06:49.750,0,STANDBY,TEMP_PROFILE_2,309.77114417179337
251,2023-10-02 11:06:50.745,0,STANDBY,TEMP_PROFILE_2,309.67532980326325
252,2023-10-02 11:06:51.740,0,STANDBY,TEMP_PROFILE_2,309.5621341787963
253,2023-10-02 11:06:52.735,0,STANDBY,TEMP_PROFILE_2,309.60801907038893
254,2023-10-02 11:06:53.730,0,STANDBY,TEMP_PROFILE_2,309.60790936032015
255,2023-10-02 11:06:54.725,0,STANDBY,TEMP_PROFILE_2,309.4543413791945
256,2023-10-02 11:06:55.720,0,STANDBY,TEMP_PROFILE_2,309.64898355985986
257,2023-10-02 11:06:56.715,0,STANDBY,TEMP_PROFILE_2,309.3664068996535
258,2023-10-02 11:06:57.710,0,STANDBY,TEMP_PROFILE_2,309.4209036071863
